Price,Host_Response_Rate,Accommodates,Bathrooms,Bedrooms,Beds,Guests_Included,Review_Scores_Rating,Entire Home / Apt,Private Room,Shared Room,Property_Type)Apartment,Property_Type)Bed & Breakfast,Property_Type)Condominium,Property_Type)House,Property_Type)Loft,Property_Type)Other,Cancellation_Policy)flexible,Cancellation_Policy)moderate,Cancellation_Policy)strict,Cleaning Fee: No,Cleaning Fee: Yes
75,100,2,1,1,1,2,85,1,0,0,1,0,0,0,0,0,1,0,0,1,0
110,100,4,1,1,1,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
86,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,2,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
145,100,5,2,3,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
100,97,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
89,100,4,1,1,1,2,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
160,100,4,1,0,3,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,0,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
149,97,4,1,1,2,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,98,4,1,1,2,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,98,4,1,1,2,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
300,100,6,2,3,3,6,71,1,0,0,1,0,0,0,0,0,1,0,0,1,0
380,100,4,1,2,2,1,95,1,0,0,1,0,0,0,0,0,0,0,1,1,0
95,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
202,94,6,1,2,4,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
135,100,4,1,0,2,1,60,1,0,0,1,0,0,0,0,0,0,0,1,0,1
260,94,4,2,2,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,93,1,1,0,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
68,89,2,1,1,1,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,1,1,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47,90,1,1,0,1,1,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
180,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,100,4,1.5,1,4,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
145,100,5,1,1,3,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,0,1,1,75,1,0,0,1,0,0,0,0,0,0,0,1,0,1
183,100,4,1,1,3,2,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,94,4,1,1,1,4,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
59,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,100,5,1,2,4,1,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,1,0
231,100,7,2,3,4,1,80,1,0,0,0,0,0,1,0,0,0,0,1,0,1
35,100,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,1,0,0,1
95,90,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,6,1,2,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
80,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,2,87,1,0,0,1,0,0,0,0,0,1,0,0,0,1
61,90,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
33,100,2,1,1,2,1,73,0,1,0,1,0,0,0,0,0,0,0,1,1,0
80,100,3,1,0,4,3,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
68,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,3,1,1,3,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
55,96,2,1,1,1,1,87,0,1,0,1,0,0,0,0,0,0,0,1,0,1
37,50,3,1,1,1,2,96,0,1,0,1,0,0,0,0,0,0,0,1,0,1
42,64,3,1,0,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
45,100,1,1,1,1,1,91,0,1,0,0,0,0,0,1,0,0,0,1,1,0
130,83,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,100,4,1,2,2,4,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
22,100,2,1,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,4,1,2,2,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
36,100,1,1,1,1,1,95,0,1,0,1,0,0,0,0,0,1,0,0,1,0
81,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,6,1,1,3,4,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,100,2,0.5,1,1,1,100,0,0,1,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
48,100,2,0.5,1,1,1,96,0,1,0,1,0,0,0,0,0,0,1,0,1,0
75,100,4,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
57,100,2,1,0,1,1,69,1,0,0,1,0,0,0,0,0,0,0,1,0,1
96,100,4,1.5,2,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,0,2,1,1,1,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
130,100,6,1,1,3,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
95,100,4,2,1,2,2,97,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,4,1,0,2,2,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
42,100,2,1.5,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,80,2,1,1,1,1,90,0,0,1,1,0,0,0,0,0,1,0,0,0,1
60,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
67,100,3,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
43,83,2,1,1,1,1,96,0,1,0,1,0,0,0,0,0,1,0,0,1,0
35,80,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
72,100,3,1,0,2,1,85,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,0,1,0,1,0
91,80,3,1,1,2,2,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,1,1,1,80,0,1,0,1,0,0,0,0,0,1,0,0,1,0
61,100,1,1,1,1,1,84,0,1,0,1,0,0,0,0,0,0,1,0,1,0
89,0,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,2,1,1,1,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
650,82,16,3,6,8,1,90,1,0,0,0,0,0,1,0,0,1,0,0,0,1
80,100,7,1,1,4,4,84,1,0,0,1,0,0,0,0,0,0,1,0,1,0
44,100,1,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
195,74,4,1,1,3,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
280,100,7,2.5,2,3,4,95,1,0,0,1,0,0,0,0,0,0,0,1,1,0
110,100,4,1,1,2,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
89,100,4,1,1,2,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
90,100,2,1,2,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,98,4,1,1,2,2,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,90,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
60,100,2,1,1,1,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
96,90,3,1,0,1,2,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
29,100,1,1,1,1,1,98,0,1,0,1,0,0,0,0,0,1,0,0,1,0
80,100,6,1,1,1,2,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,100,2,1,1,1,1,100,0,1,0,0,1,0,0,0,0,0,0,1,0,1
70,64,3,1,0,1,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
365,97,6,2,3,4,1,77,1,0,0,1,0,0,0,0,0,0,0,1,1,0
59,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,100,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
40,100,1,0.5,1,1,1,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
110,100,4,1,2,2,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
43,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
75,100,2,1,1,2,1,99,0,1,0,1,0,0,0,0,0,0,1,0,1,0
79,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
100,90,4,1,1,3,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
95,100,4,3,1,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
108,56,4,1,1,2,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
120,100,6,1,2,4,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,1,1,1,1,1,96,0,1,0,1,0,0,0,0,0,0,1,0,1,0
75,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,1,0
129,100,4,1,2,3,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,99,4,1,0,2,2,95,1,0,0,1,0,0,0,0,0,0,0,1,1,0
177,100,6,1,2,3,1,91,1,0,0,1,0,0,0,0,0,0,0,1,1,0
59,96,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
75,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
55,100,2,1,0,1,1,55,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,90,3,1,1,2,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,4,1,1,2,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
115,100,2,1,1,1,2,97,0,1,0,0,1,0,0,0,0,0,0,1,0,1
150,33,4,1,1,2,1,100,1,0,0,0,0,0,0,1,0,0,1,0,1,0
60,70,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
45,100,4,1,1,1,3,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,7,1,3,3,4,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
81,100,6,1,2,3,4,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,100,2,2,2,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,90,5,1,1,4,4,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
129,100,4,1,1,2,1,82,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,1,0
45,100,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,1,0,0,1,0
35,70,2,0.5,0,1,1,71,1,0,0,1,0,0,0,0,0,0,1,0,1,0
79,88,2,0.5,0,1,1,100,1,0,0,0,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
56,70,3,1.5,1,1,1,92,0,1,0,1,0,0,0,0,0,0,1,0,0,1
29,100,3,1,1,3,1,100,0,1,0,1,0,0,0,0,0,0,1,0,0,1
80,100,3,1,0,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
59,41,4,1,0,1,2,78,1,0,0,1,0,0,0,0,0,0,1,0,0,1
78,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
115,100,4,1,1,3,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
85,100,3,1,1,2,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
50,100,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
75,92,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,1,0,1,0
45,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
120,56,4,1,1,2,1,60,1,0,0,0,0,0,1,0,0,0,0,1,0,1
240,100,6,1,3,3,4,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
300,100,5,2,3,4,5,93,1,0,0,0,0,0,0,0,0,0,0,1,0,1
95,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,1,0
79,100,4,1,1,1,2,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,3,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
400,100,6,2.5,3,4,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
140,100,4,1,2,1,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
225,100,6,2,3,3,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,2,1,1,1,1,91,0,0,1,1,0,0,0,0,0,0,0,1,0,1
69,0,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,100,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,0,1,0,1,0
55,100,1,1,1,1,1,92,0,1,0,1,0,0,0,0,0,0,1,0,1,0
53,100,2,1,0,2,1,81,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
64,100,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,2,90,1,0,0,1,0,0,0,0,0,0,0,1,1,0
120,87,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
90,100,3,1,1,2,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
35,100,3,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,2,2,2,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,100,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,0,1,1,0
50,100,3,1,0,2,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
100,78,3,1,0,1,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
80,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,80,2,1.5,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,100,3,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
44,100,2,1,1,1,1,95,0,1,0,0,0,0,0,0,0,0,1,0,0,1
60,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
59,71,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
49,100,4,1,1,2,2,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
66,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,100,4,1.5,1,2,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
44,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,1,0
53,100,4,1,1,1,2,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
117,90,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,100,1,0.5,0,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,70,2,1,2,2,2,87,0,1,0,1,0,0,0,0,0,1,0,0,1,0
72,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
69,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,1,0
60,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
127,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,1,0
46,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,1,0,0,1,0
65,100,3,1,1,2,2,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
35,0,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
110,100,6,1,2,6,6,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,4,1,1,2,2,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,1,0
42,100,2,1,1,1,2,82,0,1,0,1,0,0,0,0,0,1,0,0,1,0
45,100,4,1,1,2,2,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
40,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
102,100,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
45,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,0,1,1,100,1,0,0,0,0,0,0,0,1,1,0,0,0,1
50,100,2,1,1,1,1,89,0,1,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,1,1,1,80,0,1,0,1,0,0,0,0,0,0,1,0,1,0
69,100,2,1,1,1,1,92,0,1,0,0,0,0,0,0,1,1,0,0,1,0
76,100,3,1,0,3,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
187,50,4,1.5,1,2,2,84,1,0,0,1,0,0,0,0,0,0,0,1,1,0
72,90,3,1,1,1,2,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
63,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,1,0
95,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
130,100,4,1,2,2,1,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
30,100,2,1,1,1,1,94,0,0,1,1,0,0,0,0,0,0,1,0,0,1
65,33,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
105,100,2,1.5,1,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,1,0
37,100,1,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,1,0,1,0
160,100,4,1,2,3,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
98,100,3,1,1,2,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,0,1,1,81,1,0,0,1,0,0,0,0,0,0,0,1,1,0
90,100,2,1,1,1,1,99,1,0,0,1,0,0,0,0,0,0,0,1,1,0
55,99,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,1,0
44,100,2,1,0,2,1,98,1,0,0,1,0,0,0,0,0,0,1,0,1,0
110,100,6,1,2,4,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,100,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,0,0,1,1,0
140,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
95,100,4,1,0,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
175,100,4,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,0,1,1,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,98,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,80,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
324,90,6,2,2,3,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
200,100,6,1,2,3,4,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
139,100,4,1,1,2,2,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
210,42,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
129,100,4,1.5,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
170,100,4,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
177,100,4,1.5,2,3,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,80,3,1,1,2,1,85,1,0,0,1,0,0,0,0,0,1,0,0,0,1
69,100,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,0,0,1,1,0
95,86,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
260,100,3,1.5,1,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,5,1,1,3,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
190,100,4,1,2,4,2,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
350,100,5,2,2,2,4,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
290,90,4,1,1,1,2,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
561,95,6,2,3,3,1,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
135,98,4,1,1,2,1,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,90,2,1,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
35,100,1,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,4,1,1,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
180,98,4,1.5,1,2,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,1,1,1,69,0,0,1,1,0,0,0,0,0,1,0,0,1,0
58,100,4,1,1,3,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,4,1,2,4,4,80,1,0,0,0,0,0,0,1,0,0,0,1,1,0
160,100,3,1,1,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
109,100,4,1,1,4,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,4,1,2,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
175,100,4,1,2,3,1,89,1,0,0,1,0,0,0,0,0,0,0,1,1,0
60,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,4,1,1,2,4,90,0,1,0,1,0,0,0,0,0,0,0,1,0,1
140,100,4,1,2,4,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
169,100,6,1,1,3,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,1,0
350,100,4,1,2,2,1,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
280,90,4,2,2,3,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
199,100,4,1.5,1,2,1,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
47,100,2,1,1,1,1,97,0,0,1,1,0,0,0,0,0,1,0,0,1,0
59,0,1,1,1,1,1,91,0,1,0,1,0,0,0,0,0,1,0,0,1,0
640,72,3,2,2,3,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
89,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
83,40,2,1,1,1,1,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
165,98,4,1,1,2,1,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
141,95,2,1,1,1,1,73,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
170,100,4,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
211,100,7,2,2,2,4,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,98,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
98,100,3,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
165,100,4,1,2,2,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
164,92,4,1,1,4,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
180,100,2,0.5,1,2,1,100,0,1,0,0,0,0,0,0,0,0,0,1,1,0
75,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
101,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
93,100,2,0,1,1,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
190,90,6,2,3,3,4,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
35,100,2,1,0,1,1,75,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,67,2,1,1,1,1,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
